[2024-03-27 17:51:44] build function
Training model: r6_btnk
Total parameters: 176,796
Learning rate=0.001
Epoch [1/25], phase: train, samples: 4000, Loss: 0.3519, Top-1 Accuracies: ['10.30%', '11.18%', '11.00%', '11.88%']
Epoch [16/25], phase: val, samples: 1000, Loss: 0.0136, Top-1 Accuracies: ['98.10%', '95.60%', '96.20%', '99.30%']
Epoch [17/25], phase: train, samples: 4000, Loss: 0.0016, Top-1 Accuracies: ['99.62%', '99.78%', '99.60%', '99.83%']
Epoch [17/25], phase: val, samples: 1000, Loss: 0.0048, Top-1 Accuracies: ['99.20%', '98.90%', '99.50%', '99.70%']
Epoch [18/25], phase: train, samples: 4000, Loss: 0.0003, Top-1 Accuracies: ['99.98%', '100.00%', '100.00%', '99.92%']
Epoch [18/25], phase: val, samples: 1000, Loss: 0.0043, Top-1 Accuracies: ['99.30%', '99.20%', '99.70%', '99.90%']
Epoch [19/25], phase: train, samples: 4000, Loss: 0.0001, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '99.98%']
Epoch [19/25], phase: val, samples: 1000, Loss: 0.0044, Top-1 Accuracies: ['99.40%', '99.20%', '99.70%', '99.90%']
Epoch [20/25], phase: train, samples: 4000, Loss: 0.0000, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [20/25], phase: val, samples: 1000, Loss: 0.0043, Top-1 Accuracies: ['99.60%', '99.20%', '99.70%', '99.90%']
Epoch [21/25], phase: train, samples: 4000, Loss: 0.0000, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [21/25], phase: val, samples: 1000, Loss: 0.0042, Top-1 Accuracies: ['99.60%', '99.20%', '99.70%', '99.90%']
Epoch [22/25], phase: train, samples: 4000, Loss: 0.0000, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [22/25], phase: val, samples: 1000, Loss: 0.0042, Top-1 Accuracies: ['99.60%', '99.20%', '99.80%', '99.90%']
Epoch [23/25], phase: train, samples: 4000, Loss: 0.0000, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [23/25], phase: val, samples: 1000, Loss: 0.0042, Top-1 Accuracies: ['99.60%', '99.20%', '99.80%', '99.90%']
Epoch [24/25], phase: train, samples: 4000, Loss: 0.0000, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [24/25], phase: val, samples: 1000, Loss: 0.0042, Top-1 Accuracies: ['99.60%', '99.20%', '99.80%', '99.90%']
Epoch [25/25], phase: train, samples: 4000, Loss: 0.0000, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [25/25], phase: val, samples: 1000, Loss: 0.0042, Top-1 Accuracies: ['99.60%', '99.20%', '99.80%', '99.90%']
Elapsed time: 43.79024338722229 seconds
Training model: resnet18
Total parameters: 11,209,228
Learning rate=0.001
Epoch [1/25], phase: train, samples: 4000, Loss: 0.2303, Top-1 Accuracies: ['48.38%', '32.20%', '31.90%', '54.07%']
Epoch [1/25], phase: val, samples: 1000, Loss: 0.1124, Top-1 Accuracies: ['75.70%', '60.10%', '68.30%', '88.90%']
Epoch [2/25], phase: train, samples: 4000, Loss: 0.0470, Top-1 Accuracies: ['92.38%', '85.52%', '88.70%', '97.02%']
Epoch [2/25], phase: val, samples: 1000, Loss: 0.0211, Top-1 Accuracies: ['98.10%', '95.10%', '95.50%', '99.40%']
Epoch [3/25], phase: train, samples: 4000, Loss: 0.0098, Top-1 Accuracies: ['98.75%', '98.70%', '99.10%', '99.72%']
Epoch [3/25], phase: val, samples: 1000, Loss: 0.0286, Top-1 Accuracies: ['94.50%', '89.00%', '90.70%', '99.40%']
Epoch [4/25], phase: train, samples: 4000, Loss: 0.0048, Top-1 Accuracies: ['99.22%', '99.22%', '99.48%', '99.85%']
Epoch [4/25], phase: val, samples: 1000, Loss: 0.0119, Top-1 Accuracies: ['96.90%', '96.90%', '98.20%', '99.50%']
Epoch [5/25], phase: train, samples: 4000, Loss: 0.0031, Top-1 Accuracies: ['99.20%', '99.62%', '99.88%', '99.95%']
Epoch [5/25], phase: val, samples: 1000, Loss: 0.0187, Top-1 Accuracies: ['95.50%', '96.40%', '94.80%', '99.80%']
Epoch [6/25], phase: train, samples: 4000, Loss: 0.0027, Top-1 Accuracies: ['99.55%', '99.58%', '99.72%', '99.98%']
Epoch [6/25], phase: val, samples: 1000, Loss: 0.0067, Top-1 Accuracies: ['98.40%', '98.60%', '99.20%', '99.90%']
Epoch [7/25], phase: train, samples: 4000, Loss: 0.0007, Top-1 Accuracies: ['99.95%', '99.90%', '99.98%', '99.98%']
Epoch [7/25], phase: val, samples: 1000, Loss: 0.0055, Top-1 Accuracies: ['98.20%', '99.30%', '98.80%', '99.70%']
Epoch [8/25], phase: train, samples: 4000, Loss: 0.0004, Top-1 Accuracies: ['99.98%', '99.98%', '100.00%', '100.00%']
Epoch [8/25], phase: val, samples: 1000, Loss: 0.0034, Top-1 Accuracies: ['99.10%', '99.70%', '99.70%', '100.00%']
Epoch [9/25], phase: train, samples: 4000, Loss: 0.0002, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [9/25], phase: val, samples: 1000, Loss: 0.0034, Top-1 Accuracies: ['99.20%', '99.70%', '99.70%', '100.00%']
Epoch [10/25], phase: train, samples: 4000, Loss: 0.0001, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [10/25], phase: val, samples: 1000, Loss: 0.0034, Top-1 Accuracies: ['99.20%', '99.60%', '99.70%', '100.00%']
Epoch [11/25], phase: train, samples: 4000, Loss: 0.0001, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [11/25], phase: val, samples: 1000, Loss: 0.0034, Top-1 Accuracies: ['99.20%', '99.70%', '99.70%', '100.00%']
Epoch [12/25], phase: train, samples: 4000, Loss: 0.0001, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [12/25], phase: val, samples: 1000, Loss: 0.0034, Top-1 Accuracies: ['99.20%', '99.70%', '99.70%', '100.00%']
Epoch [13/25], phase: train, samples: 4000, Loss: 0.0001, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [13/25], phase: val, samples: 1000, Loss: 0.0034, Top-1 Accuracies: ['99.20%', '99.70%', '99.70%', '100.00%']
Epoch [14/25], phase: train, samples: 4000, Loss: 0.0001, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [14/25], phase: val, samples: 1000, Loss: 0.0034, Top-1 Accuracies: ['99.20%', '99.70%', '99.70%', '100.00%']
Epoch [15/25], phase: train, samples: 4000, Loss: 0.0001, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [15/25], phase: val, samples: 1000, Loss: 0.0034, Top-1 Accuracies: ['99.20%', '99.70%', '99.70%', '100.00%']
Epoch [16/25], phase: train, samples: 4000, Loss: 0.0000, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [16/25], phase: val, samples: 1000, Loss: 0.0034, Top-1 Accuracies: ['99.20%', '99.70%', '99.70%', '100.00%']
Epoch [17/25], phase: train, samples: 4000, Loss: 0.0000, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [17/25], phase: val, samples: 1000, Loss: 0.0035, Top-1 Accuracies: ['99.20%', '99.70%', '99.70%', '100.00%']
Epoch [18/25], phase: train, samples: 4000, Loss: 0.0000, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [18/25], phase: val, samples: 1000, Loss: 0.0035, Top-1 Accuracies: ['99.20%', '99.70%', '99.70%', '100.00%']
Epoch [19/25], phase: train, samples: 4000, Loss: 0.0000, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [19/25], phase: val, samples: 1000, Loss: 0.0035, Top-1 Accuracies: ['99.20%', '99.70%', '99.70%', '100.00%']
Epoch [20/25], phase: train, samples: 4000, Loss: 0.0000, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [20/25], phase: val, samples: 1000, Loss: 0.0035, Top-1 Accuracies: ['99.20%', '99.70%', '99.70%', '100.00%']
Epoch [21/25], phase: train, samples: 4000, Loss: 0.0000, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [21/25], phase: val, samples: 1000, Loss: 0.0035, Top-1 Accuracies: ['99.30%', '99.70%', '99.70%', '100.00%']
Epoch [22/25], phase: train, samples: 4000, Loss: 0.0000, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [22/25], phase: val, samples: 1000, Loss: 0.0035, Top-1 Accuracies: ['99.30%', '99.70%', '99.70%', '100.00%']
Epoch [23/25], phase: train, samples: 4000, Loss: 0.0000, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [23/25], phase: val, samples: 1000, Loss: 0.0035, Top-1 Accuracies: ['99.30%', '99.70%', '99.70%', '100.00%']
Epoch [24/25], phase: train, samples: 4000, Loss: 0.0000, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [24/25], phase: val, samples: 1000, Loss: 0.0036, Top-1 Accuracies: ['99.30%', '99.60%', '99.70%', '100.00%']
Epoch [25/25], phase: train, samples: 4000, Loss: 0.0000, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [25/25], phase: val, samples: 1000, Loss: 0.0036, Top-1 Accuracies: ['99.30%', '99.60%', '99.70%', '100.00%']
Elapsed time: 44.71420383453369 seconds
